281.221587	281.514014	अ
283.279093	284.244172	आ
284.578776	284.812245	अ
285.273107	286.064762	आ
287.824399	288.074399	इ
288.435374	289.389569	ई
292.090703	292.328707	उ
292.750000	293.556463	ऊ
295.946304	296.364263	ऋ
296.565261	297.485351	ॠ
299.199274	299.733333	ऌ
299.872653	300.780408	ॡ
308.271020	308.596100	ए
309.400091	310.138776	ए
312.227483	313.040907	ऐ
316.444444	316.670839	ए
321.105850	321.428753	इ
323.377415	323.698141	इ
324.885624	325.300680	ए
326.594467	327.220680	ऐ
336.970159	337.522358	ओ
339.719546	340.160000	औ
340.757914	341.073560	ओ
343.413696	343.721723	उ
344.562358	345.077914	औ
346.910113	347.173515	ऊ
356.326531	356.994467	अं
365.844172	366.913016	अः
381.788299	382.069841	अ
382.891247	383.632834	आ
384.276825	384.473107	इ
384.727075	385.497687	 ई
386.086893	386.272653	उ
386.575964	387.325964	ऊ
387.806621	388.150567	ऋ
388.363900	389.186757	ॠ
389.459592	389.925442	ऌ
390.040091	390.736689	ॡ
397.119274	397.474104	आ
397.766531	398.179410	ई
399.309206	399.939048	ए
401.166803	402.377143	ऐ
402.928617	403.179683	अ
403.435102	403.702132	उ
404.170884	404.845714	ओ
406.328889	407.103855	औ
408.478186	409.100771	अं
416.320726	416.854059	अः
533.928345	534.177234	अ
549.790476	550.800544	अ
553.776327	554.551293	अ
608.716916	609.350385	अ
611.577324	612.574331	आ
661.068481	661.360544	अ
661.915283	662.720726	आ
664.514467	664.785850	इ
671.995646	672.638549	ई
672.921542	673.120363	इ
682.183401	683.110748	ई
686.771519	686.977234	उ
696.866032	697.227755	उ
702.537868	702.812880	अ
703.332426	703.565351	उ
706.450431	706.766803	अ
707.374150	707.733333	उ
708.686803	709.254966	ओ  
711.383583	711.857415	ओ  
713.954830	714.277007	अ
715.322630	715.650612	उ
723.881723	724.071837	उ
727.045805	727.266032	अ
729.916372	730.685533	ऊ
736.613878	737.023129	ऋ
748.330522	748.765170	ऋ
756.817052	757.580771	ॠ
791.162630	791.636463	ऌ
798.140227	798.711678	ऌ
805.053243	805.934150	ॡ
822.338322	822.815057	ए
824.007982	824.370794	ए
835.880635	836.331973	ए
837.292698	837.598186	ऐ
843.470658	844.382041	ऐ
846.019048	846.820862	ओ
847.084989	847.355646	ओ
848.095782	848.413243	अ
854.011066	854.922449	ओ
859.196372	860.213696	औ
871.225760	871.735147	अं
879.233741	880.036281	अः
884.394376	884.713651	अं
885.151927	885.503129	अः
895.128526	895.357460	अ
895.719909	896.519546	आ
897.187120	897.428753	इ
897.928707	898.796553	ई
899.385397	899.665488	उ
900.044263	901.072109	ऊ
901.335873	901.670748	ऋ
901.745488	902.593016	ॠ
903.097687	903.708662	ऌ
903.872290	904.814150	ॡ
905.416417	906.327800	ए
906.843719	907.879184	ऐ
908.189025	908.939025	ओ
909.276735	910.026735	औ
910.410159	910.910159	अं
911.262041	911.715556	अः
