51.941587	52.318912	अ
56.423039	57.076100	आ
59.608526	59.858526	अ
60.244172	60.663583	आ
68.748481	69.244807	आ
73.022404	73.336599	इ
80.362812	81.261859	ई
85.934150	86.185215	अ
86.341950	86.812290	आ
87.215601	87.433288	इ
87.592925	88.103764	ई
91.315011	91.504943	उ
99.447438	100.213696	ऊ
107.880635	108.572154	ऋ
124.223673	124.421224	ए
131.090431	131.546122	ऐ
133.288345	133.611610	ए
134.489615	134.882902	ऐ
143.571882	144.005805	ओ
151.830204	152.300408	औ
163.407528	163.894422	अं
172.252880	172.701315	अः
178.474376	178.724376	अ
178.877823	179.310295	आ
179.580227	179.741293	इ
179.892245	180.316009	ई
180.742676	180.956009	उ
181.159184	181.659184	ऊ
182.608980	183.174966	ऋ
183.987664	184.399819	ए
184.701678	185.122540	ऐ
185.718639	186.150023	ओ
186.535329	187.027302	औ
187.880998	188.351927	अं
188.650522	189.122177	अः
201.805351	202.054240	अ
208.040635	208.759002	आ
214.469297	214.761723	इ
218.516463	219.406077	ई
222.648163	222.951837	उ
227.258050	228.169433	ऊ
233.444717	234.012880	ऋ
239.699229	240.083447	ए
244.037732	244.540952	ऐ
250.454059	250.871655	ओ
255.635374	256.036644	औ
263.705034	264.204626	अं
268.005805	268.451338	अः
278.054966	278.322358	अ
278.656871	279.068299	आ
279.630295	279.880295	इ
280.205714	280.686803	ई
281.293061	281.510023	उ
281.898957	282.398957	ऊ
283.125986	283.728980	 ऋ
284.634558	285.002449	ए
285.258776	285.706304	ऐ
286.804898	287.214512	ओ
287.552290	288.017415	औ
289.142857	289.533968	अं
290.177596	290.621678	अः
