66.325011	66.681179	अ
70.314921	70.659229	अ
74.222585	74.988481	आ
77.136689	77.833288	आ
80.035556	80.316735	इ
82.564444	82.927166	इ
84.786213	85.642630	ई
94.846621	95.162268	इ
95.628118	96.469841	ई
97.553379	97.856871	उ
99.821224	100.044807	उ
101.863764	102.585760	ऊ
104.246168	104.814875	ऊ
106.050249	106.512472	ऋ
111.141587	111.754195	ॠ
128.231474	128.679909	ऌ
129.551383	129.991837	ऌ
131.921633	132.290249	ऌ
136.653329	137.250896	ए
139.375057	139.986939	ए
141.726621	142.615601	ऐ
144.844444	145.418594	ऐ
147.281814	147.947211	ओ
151.803991	152.392562	औ
154.809977	155.418413	औ
165.038277	165.502857	अं
170.867302	171.461950	अं
186.276644	186.764989	अः
