20.122035	20.230673	अ
22.333916	22.475146	अ
48.022591	48.391962	आ
50.814602	51.086198	आ
70.628985	70.799524	इ
72.609381	72.789137	इ
92.663766	92.966433	ई
95.008284	95.298660	ई
113.262030	113.392623	उ
115.561993	115.663394	उ
135.673469	136.199184	ऊ
137.740045	138.263946	ऊ
194.786773	195.049678	ऐ
196.916089	197.087738	ऐ
229.044858	229.601087	ओ
231.191556	231.721712	ओ
261.453914	262.314332	औ
263.713596	264.156842	औ
300.659399	301.093954	ऋ
303.231961	304.014158	ऋ
327.740821	328.262286	ॠ
329.930974	330.408984	ॠ
380.391414	380.843351	अं
382.764081	383.146488	अं
554.552069	555.334267	अः
556.881280	557.706933	अः
