30.514104	30.824490	अ
32.445533	33.158821	आ
34.347574	34.702222	इ
36.004717	36.844263	ई
38.281723	38.662676	उ
40.002902	40.721270	ऊ
41.858322	42.380771	ऋ
43.478639	44.410340	ॠ
46.047347	46.940590	ऌ
48.078367	49.078367	ए
49.916372	50.545488	ऐ
51.364717	52.220952	ओ
53.180227	53.759274	औ
54.774422	55.323719	अं
56.255420	56.904127	अः
71.394830	71.773605	अ
73.051429	73.898231	आ
74.819048	75.154286	इ
76.390748	77.155556	ई
78.120635	78.500136	उ
79.717732	80.436825	ऊ
81.325714	81.875737	ऋ
82.928617	83.734059	ॠ
85.173696	85.928345	ऌ
87.380317	88.380317	ए
89.094966	89.841633	ऐ
90.499773	91.499773	ओ
92.123719	92.840635	औ
93.669297	94.083628	अं
94.975420	95.628844	अः
