43.016961	43.347302	अ
45.336961	45.752018	अ
56.671927	57.710295	आ
59.504762	60.675193	आ
63.944853	65.242268	आ
67.412971	67.873016	अ
68.313107	69.514014	आ
71.109660	71.566803	अ
72.000000	73.256054	आ
82.387302	82.879274	इ
85.167166	85.622132	इ
92.331973	93.799184	ई
96.040998	97.588753	ई
100.113197	100.490159	इ
101.066304	102.502676	ई
103.934694	104.281905	इ
104.996644	106.259592	ई
113.420408	113.797007	उ
119.000000	119.377415	उ
121.809705	122.148571	उ
129.417868	130.637642	ऊ
132.649070	133.959546	ऊ
136.837370	138.472200	ऊ
140.323628	140.703855	उ
141.074286	142.212426	ऊ
144.391474	144.716553	उ
145.016236	146.445714	ऊ
164.634558	165.058322	ऋ
167.140862	167.504399	ऋ
176.633469	176.981769	ऋ
179.020771	179.395374	ऋ
186.364807	188.246349	ए
189.862313	191.614694	ए
203.840726	205.626485	ए
207.570431	209.273469	ए
219.634649	221.225941	ऐ
223.149569	224.952018	ऐ
227.360726	228.640363	ए
228.941134	230.452245	ऐ
232.027574	233.763628	ए
233.963537	235.316463	ऐ
246.286803	248.161451	ओ
250.244354	252.495238	ओ
259.031655	261.231383	ओ
264.092154	266.309660	ओ
272.661769	274.565442	औ
276.175238	278.008163	औ
280.232200	281.794104	औ
284.229841	285.676009	ओ
286.177234	287.638639	औ
289.798821	291.703583	ओ
292.264127	294.366984	औ
334.667755	335.242449	अं
341.346667	341.874649	अं
343.947755	344.447710	अं
366.924444	367.470839	अं
381.868481	382.476190	अः
385.229932	385.808254	अः
387.996735	388.551111	अः
398.638730	399.151020	अः
419.432200	420.170159	अः
