71.049330	71.316200	अ 
78.429373	78.710654	अ 
79.767006	80.060583	अ 
99.611923	99.903963	अ 
100.325116	100.624842	अ 
103.987918	104.538184	आ 
104.767205	105.019282	अ 
114.017202	114.779582	आ 
115.909317	116.802346	आ 
134.924224	135.285432	अ 
143.100877	143.928079	आ 
153.530092	154.209949	आ 
159.059424	159.268809	इ 
161.301918	161.512596	इ 
181.090774	181.264672	इ 
182.446091	182.663463	अ 
183.467741	183.620989	इ 
190.510607	191.345317	ई 
193.011477	194.067906	ई 
198.975088	199.252238	ई 
214.483522	214.683505	इ 
215.207373	215.998608	ई 
221.902442	222.157855	उ 
223.806625	224.041387	उ 
235.752325	235.970784	उ 
237.226110	237.502173	अ
237.714111	238.437961	आ
238.915093	239.131379	इ 
239.404181	240.083470	ई
240.616033	240.795365	उ 
249.642422	250.395617	ऊ 
251.231414	251.972654	ऊ 
265.245413	265.475827	अ 
265.668202	266.335535	आ
266.706155	266.861576	इ
267.156116	267.765845	ई
268.199503	268.371228	उ
268.822275	269.546125	ऊ 
269.765672	270.022171	ऋ
270.318884	270.726458	ऊ  
271.211210	271.400396	ऌ 
290.304297	290.612294	ॠ 
292.272544	292.615307	ॠ 
296.625484	296.974395	ॠ 
329.971892	330.316192	ॠ 
358.874674	359.102158	ए 
360.447081	360.732973	ए 
364.504906	364.764668	ए 
389.789461	390.056908	ए 
390.536470	390.770102	ए 
399.681947	400.024710	ऐ 
401.011499	401.365022	ऐ 
424.891186	425.233949	ऐ 
447.467449	447.725675	ओ 
449.484826	449.707089	ओ 
452.462284	452.686178	ओ 
475.838512	476.095555	औ 
477.374792	477.605207	औ 
484.308971	484.724153	ओ 
485.559950	485.863184	औ 
528.821647	529.010375	अ 
531.244361	532.009524	आ 
533.618045	533.848111	इ 
536.316794	537.014746	ई 
538.874659	539.099555	उ 
541.954062	542.604237	ऊ 
544.594636	544.869939	ऋ 
545.888923	546.257048	ॠ 
550.068176	550.321790	ए 
552.360586	552.764547	ऐ 
554.778867	555.237664	ओ 
557.536219	557.668740	औ  
