66.313094	66.593094	अ
70.307094	70.647094	अ
74.240531	74.905531	आ
77.150000	77.895000	आ
80.023656	80.233656	इ
82.563313	82.768313	इ
84.789406	85.584406	ई
94.849438	95.064438	इ
95.626469	96.211469	ई
97.402625	97.782625	उ
99.815531	99.995531	उ
101.847250	102.592250	ऊ
104.260531	104.865531	ऊ
106.043875	106.443875	ऋ
111.145375	111.845375	ॠ
128.230719	128.730719	ऌ
129.539094	129.849094	ऌ
131.920938	132.190937	ऌ
136.642094	137.382094	ए
139.368500	139.933500	ए
141.718625	142.518625	ऐ
144.836531	145.431531	ऐ
147.274500	147.884500	ओ
151.793281	152.493281	औ
154.814219	155.384219	औ
165.030563	165.530563	अं
170.859625	171.379625	अं
186.265813	186.660813	अः
