7.565063	7.840063	अ
8.709937	8.984937	इ
9.806344	10.071344	उ
10.757500	11.222500	ऋ
11.841719	12.221719	ऌ
13.081656	13.571656	ए
14.195812	14.675812	ऐ
15.294438	15.784437	ओ
17.049531	17.294531	औ
29.343625	29.713625	अ
29.832062	30.182063	इ
30.315406	30.705406	उ
31.090844	31.490844	ऋ
31.613406	32.053406	ऌ
32.702937	33.137937	ए
33.349219	33.704219	ऐ
33.938437	34.438437	ओ
35.113687	35.348687	औ
38.322500	38.742500	अ
39.012500	39.437500	इ
39.548063	39.978063	उ
40.041406	40.491406	ऋ
40.780125	41.485125	ऌ
45.458875	46.008875	ए
46.297031	46.817031	ऐ
46.955500	47.545500	ओ
47.754781	48.474781	औ
57.051844	57.691844	ए
60.459844	60.789844	अ
61.602563	61.897562	इ
62.626500	63.036500	ऐ
65.486031	65.876031	अ
66.733656	67.288656	ए
69.347281	69.782281	ओ
71.712594	72.057594	अ
72.844594	73.094594	उ
73.937531	74.332531	औ
76.279656	76.634656	अ
77.437781	77.687781	ओ
104.461094	105.096094	अ
104.564188	105.529188	इ
104.997875	105.972875	उ
105.439000	106.129000	ऋ
109.522250	109.912250	ऌ
116.181969	116.951969	ॡ
119.791125	120.191125	ऌ
124.407656	125.002656	ऌ
153.511313	153.831312	ऌ
157.842969	158.787969	ऌ
