85.267750	85.597750	अ
90.133469	90.458469	अ
91.083656	91.388656	अ
116.469688	116.704688	अ
117.328469	117.558469	अ
219.545312	219.965313	अ
228.988219	229.313219	आ
230.414438	230.754437	आ
265.201906	265.591906	अ
266.652531	266.947531	आ
284.559438	284.964437	आ
286.189094	286.534094	आ
301.763125	302.323125	अ
303.571438	304.266438	अ
309.043219	309.368219	आ
312.501219	312.916219	अ
314.239406	314.779406	अ
317.397938	317.857938	आ
318.939406	319.309406	अ
319.802500	320.172500	आ
329.604375	329.969375	आ
331.278500	331.623500	आ
357.404063	357.699063	इ
358.769063	359.054062	इ
388.122469	388.302469	इ
392.412688	392.757688	इ
395.661250	396.361250	ई
398.210813	398.500812	इ
399.520094	399.830094	इ
416.285875	416.580875	इ
417.981000	418.326000	इ
420.636250	421.026250	इ
433.354656	433.474656	इ
439.750094	440.375094	ई
441.587250	442.392250	ई
453.633906	454.443906	ई
474.693500	475.458500	ई
476.598031	477.373031	ई
512.785563	513.090563	इ
513.485500	514.105500	ई
528.900313	529.405313	अ
530.131156	530.606156	अ
532.674000	533.449000	आ
534.977750	535.217750	इ
536.368938	537.018937	ई
543.014500	543.384500	अ
544.320594	544.765594	आ
545.562281	545.822281	इ
546.721437	547.401438	ई
548.210687	548.665687	अ
549.465500	549.925500	आ
550.732750	550.972750	इ
551.891969	552.576969	ई
559.587500	559.812500	अ
559.957500	560.297500	आ
560.897500	561.057500	इ
561.307500	561.807500	ई
581.280094	581.640094	उ
582.561563	582.796563	उ
594.420219	594.745219	उ
599.318219	599.588219	उ
600.421219	600.606219	उ
616.148406	616.363406	उ
631.522438	631.712437	उ
633.050063	633.510063	ऊ
637.413219	637.623219	उ
644.366906	644.931906	ऊ
655.139969	655.884969	ऊ
656.991750	657.561750	ऊ
668.007469	668.702469	ऊ
673.595187	673.830187	उ
683.303313	683.908313	ऊ
688.957000	689.152000	उ
690.002313	690.207313	उ
695.264531	695.924531	ऊ
699.687688	699.957688	उ
701.012938	701.792938	ऊ
703.536844	703.826844	उ
705.213250	705.978250	ऊ
731.686688	732.011687	अ
735.118656	735.633656	आ
737.454688	737.704688	इ
739.450656	740.025656	ई
741.381281	741.651281	उ
743.071469	743.611469	ऊ
746.666313	746.921312	अ
747.043688	747.498688	आ
748.491813	748.771813	इ
748.922625	749.467625	ई
750.506438	750.746438	उ
751.012438	751.557438	ऊ
752.572719	752.827719	अ
752.942594	753.487594	आ
754.519281	754.729281	इ
754.982062	755.617062	ई
756.583750	756.918750	उ
757.133125	757.773125	ऊ
796.107438	796.342438	उ
797.223219	797.928219	ऊ
808.262906	808.657906	ऋ
809.496625	809.846625	ऋ
813.991062	814.651063	ऋ
821.588750	821.933750	ऋ
862.862719	863.227719	ऋ
864.477281	864.817281	ऋ
886.543875	886.828875	ऋ
893.147219	893.482219	ऋ
921.095281	921.485281	ऋ
922.326312	922.721313	ऋ
936.556125	936.881125	ऋ
937.965594	938.350594	ऋ
954.103187	954.448188	ए
955.467469	955.792469	ए
966.859719	967.224719	ए
970.737094	971.222094	ए
977.176219	977.646219	ए
1008.955938	1009.325938	ए
1010.718938	1011.108938	ए
1020.198000	1020.443000	ए
1109.738750	1110.198750	ए
1147.235937	1147.515937	ए
1148.363156	1148.648156	ए
1156.764813	1157.169813	ए
1160.931500	1161.231500	ए
1174.885969	1175.195969	ऐ
1176.709031	1177.059031	ऐ
1189.356750	1189.631750	ऐ
1196.441844	1196.716844	ऐ
1237.989187	1238.339187	ऐ
1239.695344	1240.115344	ऐ
1264.778469	1265.058469	ऐ
1266.224219	1266.849219	ऐ
1285.208000	1285.488000	ऐ
1286.856406	1287.271406	ऐ
1293.274312	1293.799312	ए
1295.081094	1295.426094	ए
1298.521656	1298.931656	ऐ
1300.026031	1300.346031	ऐ
1316.248906	1316.573906	ए
1316.928781	1317.248781	ऐ
1318.036906	1318.401906	ए
1319.036656	1319.416656	ऐ
1321.027781	1321.387781	ए
1322.966688	1323.246688	ऐ
1338.817469	1339.177469	ऐ
1340.473094	1340.828094	ऐ
1352.601812	1352.926812	ओ
1362.452406	1362.842406	ओ
1368.451187	1368.681187	ओ
1377.593687	1377.953687	अ
1394.419812	1394.939812	ओ
1396.295750	1396.650750	ओ
1410.007125	1410.252125	ओ
1425.221094	1425.521094	औ
1426.744750	1427.089750	औ
1437.257250	1437.652250	औ
1442.601875	1443.076875	औ
1444.095937	1444.600937	औ
1449.736250	1450.561250	ओ
1469.301875	1469.611875	ओ
1475.934969	1476.464969	औ
1477.641937	1478.396937	औ
1489.811125	1490.286125	औ
1491.393875	1491.958875	औ
1501.301781	1501.736781	ओ
1502.273125	1502.778125	औ
1503.401719	1503.866719	ओ
1504.492500	1505.122500	औ
1537.830625	1538.260625	अ
1539.247219	1539.792219	आ
1544.746938	1545.196938	अ
1546.243312	1546.818312	आ
1548.358687	1548.688687	इ
1550.078625	1550.683625	ई
1553.122969	1553.422969	उ
1554.539812	1555.269812	ऊ
1559.052281	1559.407281	ऋ
1561.017687	1561.467687	ए
1562.599438	1563.134437	ऐ
1566.495563	1566.955563	ओ
1567.899437	1568.524437	औ
1574.328375	1574.623375	अ
1574.768875	1575.338875	आ
1577.194031	1577.469031	इ
1577.607687	1578.252687	ई
1580.607594	1580.892594	उ
1581.051719	1581.686719	ऊ
1583.636438	1584.046438	ऋ
1586.054031	1586.329031	ए
1586.471562	1587.031562	ऐ
1589.257406	1589.642406	ओ
1589.782187	1590.332187	औ
1595.598656	1595.918656	अ
1596.079406	1596.609406	आ
1598.912781	1599.192781	इ
1599.476562	1600.196563	ई
1602.336656	1602.656656	उ
1603.035906	1603.675906	ऊ
1606.132094	1606.562094	ऋ
1608.616469	1608.951469	ए
1609.133406	1609.793406	ऐ
1611.182469	1611.632469	ओ
1611.815094	1612.365094	औ
1654.705375	1655.045375	अ
1657.178344	1657.578344	आ
1660.267219	1660.597219	इ
1662.328562	1662.808562	ई
1665.678094	1665.913094	उ
