51.950250	52.360250	अ
56.437094	57.037094	आ
59.591000	60.126000	अ
59.976375	60.931375	आ
68.741656	69.271656	आ
73.029500	73.309500	इ
80.384844	81.154844	ई
85.927156	86.212156	अ
86.349625	86.864625	आ
87.204469	87.449469	इ
87.595844	88.135844	ई
91.302469	91.592469	उ
99.445563	100.155563	ऊ
107.883875	108.588875	ऋ
124.227469	124.547469	ए
131.093281	131.573281	ऐ
133.282500	133.587500	ए
134.488750	134.918750	ऐ
143.561344	144.051344	ओ
151.827813	152.347813	औ
163.410969	164.100969	अं
172.242094	172.752094	अः
178.466875	178.746875	अ
178.871563	179.356562	आ
179.578281	179.763281	इ
179.896625	180.361625	ई
180.736844	180.946844	उ
181.151688	181.711688	ऊ
182.626969	183.276969	ऋ
183.981250	184.461250	ए
184.689625	185.179625	ऐ
185.711813	186.201812	ओ
186.538813	187.088812	औ
187.878969	188.288969	अं
188.643844	189.158844	अः
201.539813	202.144813	अ
208.029812	208.734813	आ
214.463031	214.808031	इ
218.513750	219.393750	ई
222.397500	223.062500	उ
227.126250	228.181250	ऊ
233.178781	234.083781	ऋ
239.691344	240.101344	ए
243.796844	244.576844	ऐ
250.187844	250.927844	ओ
255.368500	256.133500	औ
263.437344	264.412344	अं
268.003562	268.718562	अः
278.043656	278.368656	अ
278.645094	279.155094	आ
279.622813	279.892812	इ
280.193750	280.753750	ई
281.291531	281.576531	उ
281.891438	282.536438	ऊ
283.125000	283.765000	 ऋ
284.633500	285.048500	ए
285.252531	285.792531	ऐ
286.787188	287.257188	ओ
287.539875	288.089875	औ
289.140906	289.695906	अं
290.174656	290.699656	अः
