20.076375	20.301375	अ
22.287031	22.512031	अ
47.969750	48.634750	आ
50.757906	51.352906	आ
70.586750	70.781750	इ
72.561750	72.801750	इ
92.602594	93.232594	ई
94.946000	95.566000	ई
113.224813	113.464813	उ
115.520188	115.770188	उ
135.656344	136.381344	ऊ
137.734500	138.529500	ऊ
194.755719	195.145719	ऐ
196.864406	197.234406	ऐ
229.042969	229.717969	ओ
231.279125	231.759125	ओ
261.486625	262.056625	औ
263.762719	264.192719	औ
300.576656	301.351656	ऋ
303.155563	303.580562	ऋ
327.744062	328.204063	ॠ
329.885000	330.315000	ॠ
380.444906	380.959906	अं
382.762781	383.412781	अं
554.535656	555.215656	अः
556.999094	557.579094	अः
