76.466250	77.516250	अ
77.150969	78.335969	आ
77.982406	78.862406	इ
122.751438	123.511437	अ
126.530813	127.775813	आ
130.261844	130.681844	इ
133.432563	134.842563	ई
137.528000	138.048000	उ
140.427813	141.872813	ऊ
144.064562	144.774563	ऋ
146.797188	148.347188	ॠ
149.993094	150.918094	ऌ
153.774000	154.989000	ॡ
155.408750	156.433750	ऌ
158.826156	159.906156	ए
162.497187	163.447188	ऐ
166.164656	167.504656	ओ
169.628313	170.648313	औ
172.730969	173.475969	अं
175.631125	176.411125	अः
189.860406	190.900406	अ
190.733813	191.713813	आ
193.236812	194.171812	इ
193.805406	194.920406	ई
196.287875	197.247875	उ
196.974312	198.114313	ऊ
202.520406	203.475406	अ
205.324531	206.409531	अ
206.036563	207.056563	इ
206.770625	207.845625	उ
207.394125	208.439125	ऋ
214.208500	215.588500	आ
215.101500	216.516500	ई
216.042375	217.407375	ऊ
216.893531	218.438531	ऋ
245.630469	246.725469	अ
248.424656	250.319656	आ
268.571844	269.631844	ऌ
271.411344	272.701344	ॡ
330.712719	331.942719	ए
331.604875	332.929875	ऐ
332.580219	333.915219	ओ
333.483344	334.683344	औ
386.442969	387.422969	अं
387.310250	388.400250	अः
423.525125	424.605125	अं
435.088938	436.088938	अं
438.147562	439.437563	अः
450.682937	451.692937	अः
457.206938	457.971938	अः
475.427406	476.697406	अः
490.841219	491.806219	अ
491.882500	492.897500	इ
493.032906	494.127906	उ
495.291188	496.516188	ऋ
503.994594	504.644594	ऌ
510.696656	511.651656	ए
511.154125	512.369125	ऐ
511.908500	513.088500	ओ
512.587781	513.402781	औ
522.579313	523.204313	अं
522.899500	523.654500	अः
536.926188	537.351188	अ
539.050875	540.180875	आ
541.081844	541.381844	इ
542.750656	544.010656	ई
544.810812	545.205812	उ
546.537500	547.882500	ऊ
548.665281	549.225281	ऋ
550.396375	551.871375	ॠ
552.702469	553.172469	ऌ
555.398812	556.198812	ए
557.054594	557.974594	ऐ
558.744719	559.764719	ओ
560.447437	561.347437	औ
562.263312	562.943313	अं
564.018406	564.598406	अः
