42.749625	43.614625	अ
45.069469	46.019469	अ
56.406125	57.976125	आ
59.237469	60.942469	आ
63.678562	65.508562	आ
67.145500	68.140500	अ
68.046063	69.781063	आ
70.843250	71.833250	अ
71.733031	73.523031	आ
82.120781	83.145781	इ
84.899656	85.889656	इ
92.065594	94.065594	ई
95.774875	97.854875	ई
99.846688	100.756687	इ
100.799500	102.769500	ई
103.668281	104.548281	इ
104.730594	106.525594	ई
113.153719	114.063719	उ
118.733719	119.643719	उ
121.544125	122.414125	उ
129.150250	130.905250	ऊ
132.381812	134.226813	ऊ
136.569781	138.739781	ऊ
140.056250	140.971250	उ
140.808375	142.478375	ऊ
144.124031	144.984031	उ
144.748469	146.713469	ऊ
164.368938	165.323937	ऋ
166.875125	167.770125	ऋ
176.367625	177.247625	ऋ
178.753063	179.663063	ऋ
186.098094	188.513094	ए
189.596000	191.881000	ए
203.573625	205.893625	ए
207.304469	209.539469	ए
219.367781	221.492781	ऐ
222.883281	225.218281	ऐ
227.093063	228.908063	ए
228.674188	230.719188	ऐ
231.760594	234.030594	ए
233.697500	235.582500	ऐ
246.019125	248.429125	ओ
249.977313	252.762313	ओ
258.764000	261.499000	ओ
263.825906	266.575906	ओ
272.396094	274.831094	औ
275.909219	278.274219	औ
279.965656	282.060656	औ
283.962906	285.942906	ओ
285.910438	287.905438	औ
289.531187	291.971187	ओ
291.998063	294.633063	औ
334.400094	335.510094	अं
341.080656	342.140656	अं
343.680219	344.715219	अं
366.657625	367.737625	अं
381.602344	382.742344	अः
384.964094	386.074094	अः
387.728938	388.818938	अः
398.372375	399.417375	अः
419.166187	420.011188	अः
